1	1	1	1	1
0.912534596	0.739074674	0.638395838	1.006954511	0.863421873
0.977345571	0.756815539	0.711074473	0.874673835	0.747888119
0.4358489	0.321216491	0.283963549	0.660992348	0.683826361
