1	1	1	1	1
0.86958711	1.229288341	1.574846068	0.986085892	0.8840343
0.844410876	0.880597015	1.187443222	0.681444456	0.777460188
0.828298087	0.863292234	1.071060866	0.67138631	0.745202123
0.610020141	0.604153147	0.595942263	0.56031827	0.660677828
