1	1	1	1	1
0.892223738	1.269993165	1.283486605	0.918222977	1.166666667
0.882673943	0.887901572	0.979208317	0.900679117	1.025956284
0.828103683	0.87696514	0.93535919	0.863893605	0.881147541
0.743519782	0.673615858	0.786885246	0.630730051	0.584699454
