1	1	1	1	1
0.984397611	1.027053269	0.7063412	0.799534057	0.982638646
0.900210582	0.91666984	0.919679664	0.831701152	0.940769359
0.420601529	0.433679511	0.598949991	0.529694651	0.763604026
