1	1	1	1	1
1.726022373	1.782206504	2.137462107	1.707150243	1.159823442
1.865871997	1.790278067	2.011767516	1.478029356	1.255620498
2.699541537	3.147507108	3.644978188	2.764620765	2.420173162
1.811259857	1.898009847	2.160781013	1.914533873	2.14997696
